abs.workout.women.fitness.tabata.txt,-,3229,12.006489705,7096,80.551028849,12343,1515.908785807,4614,14.937768877,9927,301.316496418,Threshold,Threshold,10253,120.643474021,Threshold,Threshold,-,-,3229,21.694052996,Threshold,Threshold,-,-,
com.anytimefitness.app.txt,-,6034,37.681226368,13182,328.514931788,Threshold,Threshold,11946,95.193710147,25142,3409.375781672,Threshold,Threshold,11943,115.016884301,Threshold,Threshold,-,-,6119,2130.136790328,Threshold,Threshold,-,-,
com.andromo.dev516379.app814635.txt,-,1460,9.40977223,7843,117.091190752,Threshold,Threshold,1565,10.572464722,7973,169.176682114,Threshold,Threshold,33340,2579.698506096,Threshold,Threshold,-,-,1460,23.879494963,12668,706.213993225,Threshold,Threshold,
com.a3d4medical.completeanatomy.txt,-,81,2.132429035,135,2.106174598,224,2.078392251,91,2.127519237,149,3.014174031,250,2.131382318,163,2.434973335,273,2.164173646,442,2.679462523,81,2.121025972,187,2.184363998,596,4.843572008,
appinventor.ai_dot_dox.InterActiveMT.txt,-,4477,46.300220079,14072,1805.293123768,Threshold,Threshold,Threshold,Threshold,-,-,-,-,7335,215.243412978,Threshold,Threshold,-,-,Threshold,Threshold,-,-,-,-,
com.alexuvarov.bennettest.txt,-,229,2.921663341,463,3.121613656,753,3.427813424,257,3.114312504,501,3.283013854,812,3.8053296,351,3.23301316,652,3.252933809,1061,4.673891084,229,3.001019675,727,5.534071699,3364,570.051051183,
com.allergan.bd.bdmobileapp.txt,-,5110,16.985231298,8953,88.144939732,14496,1505.697109358,5652,21.314496068,9720,112.325490722,15877,2412.786365559,10236,94.264534905,17837,2126.480316018,Threshold,Threshold,5110,187.474383448,Threshold,Threshold,-,-,
air.WaveSounds.txt,-,199,2.767441962,349,2.601077259,426,2.802968418,205,2.473626581,358,2.296547403,443,3.062569396,430,2.744290669,606,2.660312151,907,3.870441209,199,2.492747939,281,2.521690323,560,3.499734924,
com.advocate.myadvocate.txt,-,3,1.34733228,3,1.428894721,3,1.257496573,3,1.372949475,3,1.211005972,3,1.402122278,3,1.436638504,3,1.32659412,3,1.257278248,3,1.430604607,3,1.407255846,3,1.299181168,
appinventor.ai_test.Baby_Measures.txt,-,6841,141.608692908,Threshold,Threshold,-,-,Threshold,Threshold,-,-,-,-,Threshold,Threshold,-,-,-,-,Threshold,Threshold,-,-,-,-,
bot.touchkin.txt,-,3850,16.119120275,8363,88.695576585,Threshold,Threshold,5021,22.894303139,11273,1302.200882069,Threshold,Threshold,19253,1677.381054408,Threshold,Threshold,-,-,3850,32.456572451,Threshold,Threshold,-,-,
com.abad.thenics.txt,-,745,5.221423776,1777,6.070008286,3258,24.67069735,767,4.616381312,1792,7.278026823,3286,43.281729557,1996,5.960676194,3752,27.932903849,6228,299.424939574,745,5.794910309,1897,14.252895995,6322,2714.732836559,
com.andreamona.piernasgluteosyabdomen.txt,-,2261,8.35819754,4496,18.172741886,8117,249.67868559,2467,9.503459603,4815,26.872641318,8694,392.070092802,6911,74.808937151,13946,2536.138318289,Threshold,Threshold,2252,15.635600078,7203,880.202329981,Threshold,Threshold,
com.amila.contractioncounter.txt,-,2997,16.1293887,7964,291.186667752,Threshold,Threshold,3352,20.862487754,8747,375.272153053,Threshold,Threshold,9080,90.90696125,Threshold,Threshold,-,-,2997,147.084444543,Threshold,Threshold,-,-,
com.appsgames.medicalskindiseases.txt,-,338,4.086103272,650,3.982415171,1080,5.024581699,363,3.951562487,684,4.681960287,1134,5.874964117,924,4.650113148,1783,10.551822145,3046,32.817155314,338,3.83488648,1004,8.841554462,4386,1220.636439511,
buttocksworkout.hipsworkouts.forwomen.legworkout.txt,-,3736,13.49202035,8138,86.210883461,15312,1471.998933727,5747,19.413827996,11772,370.561532449,Threshold,Threshold,14491,215.295094932,Threshold,Threshold,-,-,3717,27.597916277,Threshold,Threshold,-,-,
com.appmaniateam.advancedpillidentifier.txt,-,14,2.561472626,18,2.56248261,26,2.595127291,14,2.536280628,18,2.623934713,26,2.683320124,14,2.478438278,18,2.81484859,26,3.082262609,14,3.314059537,30,3.072289831,94,2.883965679,
com.aetna.aetnahealth.txt,-,8267,40.794613342,20112,577.57721341,Threshold,Threshold,Threshold,Threshold,-,-,-,-,Threshold,Threshold,-,-,-,-,8259,2954.136674441,Threshold,Threshold,-,-,
abs.workout.lose.belly.txt,-,3953,11.352728976,7388,49.875954027,14010,1132.883123825,5192,15.27655514,9536,144.812057273,Threshold,Threshold,11017,91.348615471,Threshold,Threshold,-,-,3952,46.350238944,Threshold,Threshold,-,-,
air.com.globalinitiative.HettysHospital.txt,-,238,4.563727796,425,5.348329152,519,4.73451897,248,2.046272518,441,4.119982319,549,4.818422264,507,3.031628337,713,5.733409783,1058,6.459689724,238,4.093715436,329,7.095537921,648,5.731154154,
com.anesoft.tutor.txt,-,20,2.198762713,26,2.333664153,36,2.373070806,20,3.587598875,26,2.452572134,36,2.374690855,30,2.348027199,42,2.32004171,66,2.399606834,20,2.27575068,36,2.266957921,102,2.293627866,
com.AnatomyLearning.Anatomy3DViewer3.txt,-,242,2.033475019,386,2.099103023,678,2.700522985,259,2.091378944,394,2.142476754,693,2.643053385,542,2.121146927,874,2.699391789,1529,7.597794454,241,2.126682255,639,10.513980001,2881,790.842246752,
biz.quetzal.Terminology.txt,-,674,4.403907143,1179,4.962351609,1988,7.703664344,757,4.606208668,1281,5.273367253,2164,11.619633449,1790,5.344971986,3198,15.641339571,5210,127.398730039,674,4.448796981,1665,17.811256237,6553,3023.672358759,
com.androiddevelopermx.blogspot.bones3d.txt,-,72,2.242385295,117,2.310248132,193,2.365208701,84,2.203819116,124,2.305983953,206,2.453903136,152,2.133925646,243,2.262971721,400,2.555435346,72,2.558629361,193,2.438169148,756,8.887888982,
com.andromo.dev180329.app708933.txt,-,4865,17.290831487,12090,193.189202078,Threshold,Threshold,4965,21.97929525,12267,225.59952145,Threshold,Threshold,Threshold,Threshold,-,-,-,-,4865,28.78391798,Threshold,Threshold,-,-,
com.americanwell.android.member.amwell.txt,-,4709,19.044784629,9215,69.692652082,17324,1677.821322787,5634,22.382591096,10796,187.776127749,Threshold,Threshold,20116,464.796919103,Threshold,Threshold,-,-,4709,40.411504278,Threshold,Threshold,-,-,
ai.kanghealth.txt,-,1111,7.035923901,2004,9.506990142,3534,36.609992558,1332,9.854047669,2390,12.555043052,4234,70.906313227,2015,8.86852819,3481,32.266153697,6062,318.973671862,1111,7.157884439,3647,585.81911888,Threshold,Threshold,
com.aaptiv.android.txt,-,4595,16.93123494,9699,97.103425237,18274,1454.927443003,6018,24.463849684,12485,214.335439774,Threshold,Threshold,11899,156.325732401,Threshold,Threshold,-,-,4595,223.911805243,Threshold,Threshold,-,-,
andrei.brusentcov.eye_exercises.free.txt,-,508,4.181325772,1036,4.367931572,2127,7.592623441,549,4.304438494,1141,4.840858814,2379,11.470858248,1403,4.914050123,3292,10.953638135,6914,149.533902463,508,4.376013916,1186,10.264513694,4651,932.052550221,
com.acidremap.paramedicprotocolprovider.agency.txt,-,289,3.628741903,714,3.576328148,1655,5.353217164,297,3.308751222,714,3.839115012,1655,6.083341471,1164,3.943457166,2385,6.951861953,4760,27.077257509,289,3.848487584,1175,14.821563579,Threshold,Threshold,
com.andromo.dev516379.app814073.txt,-,1539,10.333418378,8738,168.921006407,Threshold,Threshold,1640,13.235490452,8861,257.375680237,Threshold,Threshold,Threshold,Threshold,-,-,-,-,1539,29.078210573,14250,989.405611894,Threshold,Threshold,
au.edu.anzca.opioidcalculatorapp.txt,-,371,3.699752361,647,3.747567645,1034,4.389656752,405,4.088942781,697,5.414983139,1118,5.218619113,928,4.144388537,1467,6.804700943,2300,18.780487687,373,4.511122596,794,6.920408998,2768,210.24342993,
com.andromo.dev462136.app489914.txt,-,1625,12.623489312,7419,115.442138812,Threshold,Threshold,1752,9.871096594,7579,148.937420992,Threshold,Threshold,25531,1463.644039086,Threshold,Threshold,-,-,1625,22.986727247,10209,315.586491779,Threshold,Threshold,
ca.poundaweek.txt,-,4958,14.915277133,9970,127.223796236,Threshold,Threshold,5932,25.454591739,12374,937.007774707,Threshold,Threshold,15872,506.564524905,Threshold,Threshold,-,-,4959,98.45944568,Threshold,Threshold,-,-,
com.amphetamobile.chest.txt,-,4628,16.069358996,9275,68.161375985,18204,1949.235591782,6351,24.033904464,13056,274.552852716,Threshold,Threshold,17330,165.622183239,Threshold,Threshold,-,-,4628,96.379759458,Threshold,Threshold,-,-,
br.com.youper.txt,-,587,4.495950579,1225,5.670776605,2469,20.465068796,652,4.825381661,1305,6.109882656,2616,23.949115193,1072,4.740371183,2057,11.324933144,3848,92.46036181,587,4.661822079,1454,18.128363411,Threshold,Threshold,
com.andromo.dev605364.app627733.txt,-,1109,7.687802028,5240,44.196347278,19185,1978.224774132,1183,8.313248834,5322,72.712131892,19376,2803.69447231,17556,297.077373039,Threshold,Threshold,-,-,1109,11.873072303,7737,167.041430932,Threshold,Threshold,
ch.colblindor.colorblindcheck.txt,-,447,2.654844582,827,3.271245616,1412,4.633253841,490,2.519165246,893,3.046222036,1536,5.985181963,2308,5.623338865,4721,36.653673751,8293,525.294537448,447,3.406729609,1116,9.878100704,4947,2028.173616092,
com.abschallenge.txt,-,773,4.885558513,1309,5.744474772,2149,11.508162395,870,5.18979717,1475,6.39876953,2435,18.183202659,1536,6.154349939,2590,17.676817839,4225,114.99772642,773,5.360266073,1968,39.858990733,Threshold,Threshold,
com.Amacast.yogaflexibilityforbeginers.txt,-,915,4.901033592,1547,5.925742635,2560,11.204150221,1070,5.158101211,1743,6.719414306,2871,16.176408468,2374,7.683865603,3962,34.352039716,6447,301.932417879,915,5.341796072,2303,34.300218586,Threshold,Threshold,
com.andromo.dev695852.app777928.txt,-,1122,6.956465391,4376,17.258926608,13269,594.496738406,1215,6.953325955,4484,25.623521855,13509,772.086260816,10403,55.07879619,Threshold,Threshold,-,-,1122,8.497828066,6360,469.897084882,Threshold,Threshold,
com.anthonyng.workoutapp.txt,-,2377,7.933885756,4310,17.546727959,7949,196.685592443,3401,14.078900058,6772,146.229339793,12681,2638.639689419,3433,10.9563561,6096,66.096964738,10993,848.575170903,2377,23.539108959,Threshold,Threshold,-,-,
com.aclsmedicaltraining.pretest.txt,-,219,2.762329737,377,2.804153945,635,3.16097862,228,3.022206075,386,3.015591916,652,3.4349395,296,2.969448077,510,4.87763591,846,6.426820973,219,2.963971429,638,5.854651039,3063,497.405791641,
air.bacteria.identification.txt,-,238,3.544007198,425,4.308128895,519,5.005587148,248,2.258668191,441,2.208571536,549,2.376922868,507,3.64799701,713,6.04064109,1058,7.367568235,238,5.113419193,329,5.739585974,648,6.81993178,
br.com.celtica.ecglite.txt,-,208,3.47375485,393,3.640046226,681,4.01765499,323,3.590838997,556,4.130958877,921,7.734046737,546,3.55042371,882,4.250249311,1407,6.51493948,208,3.579514414,548,4.057047503,1741,38.317466463,
com.ameriflex.fismobile.txt,-,908,4.261996744,1610,5.21841195,2791,10.367691497,1004,4.418653541,1810,5.441758294,3185,16.848291505,1881,7.569404956,5043,34.807803592,9314,655.944416889,908,4.865688686,2062,14.701444757,6361,955.348932042,
com.amboss.medical.knowledge.txt,-,2617,15.816786758,6471,59.421445811,15909,3247.540226522,3491,16.018339892,8101,107.283285643,Threshold,Threshold,6008,108.763239055,15861,1836.100613573,Threshold,Threshold,2614,15.772957888,7450,2125.579332071,Threshold,Threshold,
app.medicalid.free.txt,-,3039,10.89767129,5801,27.431272566,12048,364.489449542,5115,24.023361329,9921,215.317635796,Threshold,Threshold,7473,48.888878402,14589,1006.001607961,Threshold,Threshold,3038,29.774236942,Threshold,Threshold,-,-,
com.amila.kickcounter.txt,-,932,5.586040927,1805,7.982271881,4048,75.458992547,1217,6.303041017,2501,15.26192681,6049,310.029107711,2202,7.605245904,5104,55.352421442,12523,2092.733979658,932,9.785240325,Threshold,Threshold,-,-,
com.andromo.dev626242.app665103.txt,-,2215,8.969147225,5689,34.921176923,13241,647.712016693,2427,10.269317138,5955,45.980360648,13746,992.733695459,9355,65.897676219,19246,1372.040219087,Threshold,Threshold,2215,14.810276378,Threshold,Threshold,-,-,
andrei.brusentcov.eyecheck.free.txt,-,968,4.696196932,1618,5.882292612,2656,13.609714249,1128,4.755623453,1886,6.507702434,3141,27.874637617,2121,6.672463464,4184,27.488875121,7779,324.124854949,968,5.949060848,2297,60.698547493,Threshold,Threshold,
com.androiddevelopermx.blogspot.organos3d.txt,-,69,2.069233211,113,2.199167088,187,2.251481011,77,2.114052039,113,2.307250136,187,2.272783558,149,2.169200785,239,2.174902177,394,2.442483027,69,2.164466774,185,2.512485722,723,7.948120728,
com.andromo.dev516379.app540492.txt,-,1404,9.226563114,7441,86.181128535,Threshold,Threshold,1505,12.35957518,7564,152.573704944,Threshold,Threshold,31199,1994.052771889,Threshold,Threshold,-,-,1404,20.781400175,11778,445.08154774,Threshold,Threshold,
com.Amacast.yogaforcompletebeginners.txt,-,913,6.248830774,1545,6.258839331,2558,13.206448176,1068,5.412392034,1741,6.568150911,2869,15.779975662,2372,7.633448716,3960,37.255292124,6445,290.236102979,913,5.573789663,2301,37.918521231,Threshold,Threshold,
cc.dreamspark.intervaltimer.txt,-,478,3.159207133,849,3.578430051,1320,4.91878904,536,3.282749407,921,3.639240601,1434,6.95825885,636,3.466549372,1095,4.331302898,1740,9.947089699,478,3.123535542,1160,8.565166604,4076,663.019031589,
com.appspouch.medicaldictionary.txt,-,1242,5.234546169,2531,8.906099926,6534,54.264614449,1513,6.046450022,3029,14.223022435,7637,115.784499427,5279,20.569315716,10875,396.844713422,Threshold,Threshold,1242,8.491373051,4489,684.526437895,Threshold,Threshold,
com.andromo.dev598202.app587546.txt,-,1233,8.637140309,3476,15.183369183,10216,293.173099595,1346,6.647666173,3616,14.458138029,10506,437.14191375,12542,177.439325399,Threshold,Threshold,-,-,1233,12.539913375,4945,89.706512623,Threshold,Threshold,
com.andromo.dev331365.app768303.txt,-,1705,7.464724892,4108,13.894666214,10158,250.44351642,1791,7.67102687,4210,16.67299015,10364,453.164285819,11297,94.137810148,Threshold,Threshold,-,-,1705,9.201848486,5444,161.278428723,Threshold,Threshold,
adam.exercisedictionary.txt,-,4496,17.613638855,10725,167.686483314,Threshold,Threshold,6149,22.736836855,14114,574.619326838,Threshold,Threshold,10816,137.289697272,Threshold,Threshold,-,-,4490,62.99769674,Threshold,Threshold,-,-,
com.agesandstages.app.txt,-,666,3.597471727,1239,4.152958361,2614,10.086409477,725,4.870170509,1247,5.675913682,2629,13.570181388,1663,4.760156971,3236,19.816192358,6812,255.399554369,633,3.844192561,2032,50.64551357,Threshold,Threshold,
com.amcom.MEClient.txt,-,3150,11.254614675,6409,41.219553179,12463,766.649070363,3666,13.081958473,7083,54.455095316,13690,1549.754185755,14328,204.951866814,Threshold,Threshold,-,-,3150,25.092094302,Threshold,Threshold,-,-,
apps.konbrand.AlternativeMedicineNew.txt,-,275,3.814193421,460,3.966921995,741,4.301029639,296,3.890495845,492,4.358462569,792,5.072195381,377,3.819136993,630,3.944907356,1025,5.653290095,275,3.920687701,653,5.073271894,2471,180.514736041,
abs.workout.fitness.tabata.hiit.stomach.txt,-,10390,47.924687936,21942,1106.78841007,Threshold,Threshold,22302,460.074052723,Threshold,Threshold,-,-,Threshold,Threshold,-,-,-,-,10380,564.603752478,Threshold,Threshold,-,-,
com.abdula.pranabreath.txt,-,807,6.061741788,2199,14.244875267,7124,285.578792724,979,6.126599705,2416,18.8719838,7454,474.31792583,3172,28.660479054,9573,534.327102253,Threshold,Threshold,807,6.022106388,1813,17.1007704,6623,3526.146183375,
com.achievemint.android.txt,-,3877,15.458330621,9640,151.485982867,Threshold,Threshold,4671,33.8828411,12434,864.37768487,Threshold,Threshold,Threshold,Threshold,-,-,-,-,3877,78.046679218,Threshold,Threshold,-,-,
com.accolade.mobile.prod.txt,-,13110,70.141810586,29114,3151.586995739,Threshold,Threshold,21904,497.084607348,Threshold,Threshold,-,-,Threshold,Threshold,-,-,-,-,Threshold,Threshold,-,-,-,-,
cc.phk.knowdrugs.txt,-,364,4.77668636,427,4.714163487,691,4.588322643,537,4.486120684,694,4.203197082,1106,6.016285717,635,4.295700864,716,4.304831681,1155,6.168353793,364,4.286376083,607,5.383991774,1974,81.702631017,
com.andromo.dev712667.app832629.txt,-,1212,7.353888842,5290,27.7869246,17279,1390.903719529,1305,7.678201038,5398,32.872839916,17520,2167.117602927,14558,143.149626728,Threshold,Threshold,-,-,1212,9.56049685,7954,657.090390339,Threshold,Threshold,
breastenlarger.bodyeditor.photoeditor.txt,-,15381,1711.857565259,22878,2144.132940599,Threshold,Threshold,17377,1838.104203923,26346,3417.894541012,Threshold,Threshold,33353,2982.515091152,Threshold,Threshold,-,-,Threshold,Threshold,-,-,-,-,
com.Alliant.BenIQ.txt,-,730,4.043896307,1082,4.085126289,1953,9.368564013,696,3.799214415,1161,4.438367655,2089,11.348748783,2172,6.378392074,3573,33.881017167,6079,326.041294011,730,4.374981436,1560,14.596581597,5205,983.698515878,
com.anthemengage.mobile.txt,-,457,4.437923904,654,4.176237141,1150,5.918462968,501,4.528952951,712,4.705311951,1257,7.498967305,592,4.591040725,872,5.329258923,1527,11.377124425,457,4.420883243,842,7.414004923,3728,659.763137712,
com.amikulich.pregnancycalculator.txt,-,4440,13.267038511,10254,69.884635447,21789,2661.250579251,5394,23.733714134,12683,198.906240408,Threshold,Threshold,13437,149.114464516,Threshold,Threshold,-,-,4387,158.248258409,Threshold,Threshold,-,-,
com.abbvie.patientapp.txt,-,1702,8.891483611,4709,77.151905739,Threshold,Threshold,3207,43.142852013,Threshold,Threshold,-,-,11831,1427.781834773,Threshold,Threshold,-,-,1697,10.957643997,Threshold,Threshold,-,-,
androiddeveloperjoe.pickacolornightlightfree.txt,-,1724,7.152367746,3137,11.72914297,5744,100.853790978,2567,10.194043465,4690,26.770202935,8465,343.768153027,4076,12.419842704,7842,126.679043328,14023,1819.06919881,1701,10.984706527,5237,986.280944342,Threshold,Threshold,
com.andreamona.pierdepesoen30dias.txt,-,2283,9.172032624,4540,23.813706373,8350,282.699187765,2489,9.543267475,4859,27.392824125,8927,396.125310777,7560,74.368249932,15271,3130.618292681,Threshold,Threshold,2274,15.736755123,7428,805.938431454,Threshold,Threshold,
com.allydvm.comet.txt,-,4,1.539893803,4,1.92327809,4,1.875595,4,3.562632181,4,2.325792295,4,1.770771029,4,2.285038129,4,1.959206514,4,2.01561902,4,1.514724031,4,1.538499822,4,1.605691055,
com.americanwell.android.member.clevelandclinic.txt,-,4992,16.077462166,10024,116.112841589,18221,3115.712366675,5862,20.587444856,11533,244.481517143,Threshold,Threshold,18977,464.006284992,Threshold,Threshold,-,-,4989,47.399710268,Threshold,Threshold,-,-,
com.andromo.dev685440.app777126.txt,-,1027,6.714663349,4336,35.492781736,15246,868.125968017,1101,7.038816426,4418,40.415937744,15437,1427.193681986,13559,126.005845636,Threshold,Threshold,-,-,1027,9.745401795,6252,78.966647037,Threshold,Threshold,
com.aiims.mysugardiary.txt,-,751,7.166475566,1789,9.099611792,4221,55.945889768,766,9.283749409,1809,14.861146116,4259,85.276029842,2183,9.241284441,4874,55.783017299,10191,1631.786043296,751,7.923914314,1880,85.452886365,Threshold,Threshold,
chaloha.yogaforkid.txt,-,368,3.953007439,1066,4.627655783,1820,7.619123086,389,4.955016662,1096,6.69385224,1875,12.779191495,1313,5.027181891,2843,14.258956739,4676,176.925645604,368,4.102874236,1354,39.42553062,Threshold,Threshold,
com.amikulich.babysleep.txt,-,4433,15.657607416,10069,76.807942641,21589,3533.704174612,5391,19.376883218,12504,199.870737088,Threshold,Threshold,11673,108.648064133,Threshold,Threshold,-,-,4380,108.555969712,Threshold,Threshold,-,-,
ai.tibot.txt,-,2170,8.908495677,4347,26.990879304,8032,231.8197309,2532,11.596048135,4849,36.5841075,8886,406.296167808,3960,15.671929076,7545,137.246578094,13998,2012.718131309,2170,17.042113812,Threshold,Threshold,-,-,
armworkout.armworkoutformen.armexercises.txt,-,6111,21.97222405,13602,274.343026666,Threshold,Threshold,8902,45.556384586,18945,1430.232547265,Threshold,Threshold,28515,1945.620513785,Threshold,Threshold,-,-,6087,207.95716661,Threshold,Threshold,-,-,
andrew.arproductions.healthlog.txt,-,532,4.37715755,852,4.49011532,1409,6.434150902,569,4.514434342,899,4.623319234,1496,8.046974073,799,4.764070827,1303,5.425847588,2162,17.484926383,532,5.109837551,1436,19.532295392,Threshold,Threshold,
arproductions.andrew.headachelog.txt,-,531,4.118517737,941,4.534081445,1633,7.270581269,578,5.5781932,1000,5.74825729,1744,10.857185351,896,4.349902703,1624,6.518651069,2854,29.314050246,531,4.922617838,1523,30.96756316,Threshold,Threshold,
com.agamatrix.nimbus.txt,-,1886,8.541875936,4183,22.294438844,7833,301.680729848,3031,10.970888445,7079,80.374990578,13405,1884.4716901,7945,36.749866637,20084,2554.746467414,Threshold,Threshold,1886,9.52064676,4772,241.393986344,Threshold,Threshold,
com.app.aha.txt,-,5712,23.933755052,15213,417.501889057,Threshold,Threshold,11174,47.741363525,Threshold,Threshold,-,-,35118,1972.857811046,Threshold,Threshold,-,-,5710,395.779002398,Threshold,Threshold,-,-,
air.com.medtronic.LennyAndroid.txt,-,183,3.526819048,318,4.866412612,395,6.732277635,189,1.885353343,327,3.399037763,412,3.874588549,393,3.40966939,567,4.291343503,860,4.532425016,183,5.770497334,254,3.176208993,539,6.285570803,
cc.relive.reliveapp.txt,-,802,6.009788596,1130,6.128709115,1853,9.979412328,924,6.48306321,1310,7.222736132,2162,19.922318499,1386,7.095383479,2178,16.727888538,3695,82.613055642,802,6.417485585,1759,30.965109527,Threshold,Threshold,
com.americanwell.android.member.wellpoint.txt,-,4992,15.941686582,10024,108.621763682,18221,3027.238365317,5862,20.605370061,11533,283.79138165,Threshold,Threshold,18977,397.152244671,Threshold,Threshold,-,-,4989,44.984342212,Threshold,Threshold,-,-,
com.ada.app.txt,-,419,4.224016046,706,4.288199167,1203,6.617196897,503,3.84068362,828,4.48514679,1398,8.216259772,696,4.185756821,1162,5.990457079,1958,19.697328393,419,4.694250548,1272,19.327214278,Threshold,Threshold,
abs.workout.home.fit.belly.fat.txt,-,3638,10.500559716,7810,72.062734678,13504,1706.408296335,6195,27.398481536,13259,1001.010764733,Threshold,Threshold,11414,124.826327173,Threshold,Threshold,-,-,3627,25.112527342,Threshold,Threshold,-,-,
com.allogy.deployedmedicine.txt,-,5836,20.36625838,14786,541.543867129,Threshold,Threshold,7053,45.682619898,17225,1000.228131017,Threshold,Threshold,Threshold,Threshold,-,-,-,-,5836,1107.080694197,Threshold,Threshold,-,-,
com.appvisionaire.sfla.motivate.txt,-,600,5.026084084,824,5.429560119,1345,7.191520125,683,5.484730183,946,5.541385678,1571,9.52033655,970,10.180726911,1476,9.599226164,2480,25.989267266,600,5.784158168,1371,26.966736915,Threshold,Threshold,
com.americanwell.android.member.providence.txt,-,4992,16.6801225,10024,119.474359043,18221,2630.963841548,5862,19.712554261,11533,224.601680832,Threshold,Threshold,18977,450.015818874,Threshold,Threshold,-,-,4989,44.095795171,Threshold,Threshold,-,-,
com.antivirus.txt,-,5366,13.879171478,10623,227.824561674,Threshold,Threshold,6693,19.530549141,12719,449.823932246,Threshold,Threshold,15361,237.981806083,Threshold,Threshold,-,-,5325,3269.664782658,Threshold,Threshold,-,-,
com.application.zomato.txt,-,10212,47.285697301,21490,1383.337057434,Threshold,Threshold,13899,115.774523966,Threshold,Threshold,-,-,Threshold,Threshold,-,-,-,-,Threshold,Threshold,-,-,-,-,
com.antiquesnavigator.AntiquesandCollectiblesPriceGuides_3814022.txt,-,8,0.805338083,8,0.979478061,8,0.906763042,8,0.923937049,8,0.995608407,8,0.837327686,8,0.88559035,8,0.949427158,8,0.958390056,8,0.958043846,8,0.967779478,8,0.998521271,
com.abtnprojects.ambatana.txt,-,Threshold,Threshold,-,-,-,-,Threshold,Threshold,-,-,-,-,Threshold,Threshold,-,-,-,-,10555,2970.573345484,Threshold,Threshold,-,-,
