0,6
14,10
2,0
4,7
7,12
1,6
8,12
0,7
9,4
9,4
7,8
11,17
2,0
44,34
1,3
8,11
18,3
10,9
2,0
52,109
64,21
1,4
1,6
13,14
7,14
9,8
2,2
8,7
1,0
65,116
46,79
99,108
18,2
0,5
1,6
9,3
9,8
3,1
1,8
1,9
0,12
6,15
67,118
15,21
1,5
17,6
68,117
28,30
1,6
4,2
8,22
6,0
5,5
36,69
2,2
39,0
3,12
54,135
5,0
4,0
4,2
19,7
56,95
30,65
3,0
66,67
64,94
0,1
7,9
106,163
90,42
3,0
0,1
61,112
1,7
1,0
1,6
86,157
10,12
1,0
5,7
0,1
14,18
13,12
7,0
1,0
3,6
0,2
2,0
3,3
43,36
4,25
14,10
17,88
3,0
11,10
6,15
2,10
78,16
41,44
26,14
16,0
13,23
60,82
11,12
7,0
24,124
1,14
3,6
50,33
1,3
5,11
3,5
1,7
14,29
8,10
3,0
2,0
46,106
35,43
7,0
0,1
5,0
0,3
11,15
4,1
4,33
7,2
1,0
2,0
16,73
40,14
55,98
29,46
6,22
3,6
4,11
15,21
5,8
2,0
3,10
2,2
46,38
15,0
3,15
3,0
4,7
10,8
1,0
39,58
24,6
1,0
8,0
3,3
18,2
3,0
15,11
10,15
71,55
7,0
3,0
12,63
4,0
9,27
0,1
2,0
0,5
75,106
56,58
1,0
6,0
2,7
6,0
4,5
1,5
21,0
2,2
0,8
1,0
6,0
54,0
1,1
4,0
101,166
1,6
1,1
2,8
25,43
21,73
2,1
0,1
3,6
0,2
9,6
12,6
3,5
38,1
1,0
75,77
15,55
29,7
1,2
2,3
6,3
44,14
17,109
36,112
9,8
1,6
10,5
7,9
105,205
2,10
1,0
4,3
4,8
2,0
28,44
12,85
7,5
12,2
7,17
2,0
4,8
9,10
4,0
6,12
7,9
1,0
25,56
46,36
0,3
3,1
56,95
4,12
7,11
0,1
16,19
90,93
6,2
4,0
81,138
37,84
5,7
0,5
19,0
2,3
0,1
1,0
2,0
22,2
3,26
2,2
4,17
29,65
6,15
22,48
8,0
2,3
4,0
7,2
42,1
11,5
30,19
1,1
5,6
3,1
4,7
28,99
0,1
3,1
2,0
2,2
0,5
43,81
3,6
8,68
26,17
76,36
0,10
12,1
8,9
17,59
15,8
40,95
48,75
6,0
74,101
5,14
1,4
2,0
3,11
4,10
9,25
4,0
4,12
6,7
13,14
12,38
41,25
3,19
8,16
10,0
4,0
3,11
4,7
0,3
3,6
11,0
13,9
15,6
2,0
1,0
7,5
4,5
0,5
45,112
11,16
28,17
11,11
29,28
16,0
11,34
5,8
11,10
6,14
12,7
1,0
92,80
1,0
11,10
31,45
32,31
1,0
2,1
1,6
6,0
9,16
56,43
4,14
4,7
11,10
24,53
0,2
27,27
2,7
10,0
58,105
78,114
4,7
0,1
6,8
30,32
11,31
0,4
3,0
28,36
2,0
6,14
7,9
4,1
6,2
31,28
6,3
16,15
49,49
3,14
1,0
11,8
40,86
93,95
11,148
2,7
1,6
14,1
10,8
4,0
25,7
42,33
1,6
5,4
3,0
1,6
1,0
1,0
0,1
15,93
75,111
1,0
41,90
11,14
50,79
2,7
9,8
5,2
15,0
11,37
43,118
11,20
32,59
7,13
7,21
0,6
5,0
19,17
1,0
7,15
103,150
38,75
4,5
35,79
85,53
46,94
3,1
4,0
9,1
1,6
2,8
5,11
17,28
31,59
7,4
38,34
36,86
7,6
11,28
18,42
38,90
13,18
1,0
30,1
10,5
15,20
62,88
10,28
53,104
2,3
10,2
40,46
4,0
3,0
3,0
5,0
1,0
8,1
44,131
1,6
7,4
12,8
5,6
0,7
20,72
2,2
28,60
102,90
1,3
33,58
5,3
6,9
16,42
6,0
29,26
88,85
1,11
9,0
34,151
3,1
3,4
6,15
3,0
0,1
6,10
4,4
1,0
11,6
21,9
12,0
3,14
4,0
27,7
0,1
24,22
6,6
3,0
44,22
50,265
5,0
6,3
21,0
33,126
14,51
4,5
20,29
3,0
4,1
5,0
2,0
17,30
67,38
0,9
1,0
13,25
4,0
8,10
0,9
41,48
19,121
54,59
1,8
89,109
7,15
3,2
21,0
1,6
31,83
2,4
6,18
1,0
64,70
9,3
6,6
4,8
36,26
4,5
98,113
43,41
2,7
24,105
9,4
16,19
45,33
19,41
10,0
3,19
1,3
2,2
19,19
0,1
11,6
25,1
10,15
7,20
1,5
0,2
1,0
0,2
1,6
6,1
76,90
1,6
56,144
0,1
1,7
1,1
77,66
11,13
1,10
16,22
3,8
1,5
3,9
48,48
15,0
7,3
5,0
3,5
8,21
3,4
60,79
1,4
9,17
2,2
12,7
18,20
106,163
45,33
31,7
15,12
24,105
15,0
0,3
2,5
0,4
4,0
47,9
2,28
47,32
25,61
31,67
10,15
26,5
26,22
6,4
6,8
13,3
100,68
7,15
5,8
1,0
18,20
1,6
0,2
1,4
14,20
1,7
81,50
16,10
39,60
2,0
18,0
35,48
2,0
7,2
33,105
14,15
3,5
11,15
43,60
0,4
37,71
0,9
3,1
30,0
1,6
109,97
39,38
83,94
3,17
2,3
0,4
26,62
17,5
2,0
5,7
2,0
5,6
31,41
2,14
6,15
4,0
13,9
2,0
3,0
31,51
15,20
9,0
0,4
19,18
5,5
4,3
59,74
2,2
3,0
1,9
1,6
7,4
1,6
1,0
17,11
7,2
68,16
13,14
1,0
7,0
1,6
2,2
2,0
6,9
6,8
1,0
31,11
0,1
0,1
2,67
49,31
4,0
28,81
17,50
3,0
0,1
8,59
6,0
1,6
1,0
8,9
6,17
2,6
5,1
6,1
16,16
3,0
14,20
11,11
3,1
1,6
0,2
1,6
11,10
1,6
2,1
69,85
14,51
9,24
36,48
3,1
5,6
6,5
3,0
7,90
15,18
5,0
70,117
3,7
1,4
30,58
28,36
12,0
39,41
1,1
12,19
39,21
1,10
5,2
12,17
13,53
1,6
3,2
2,10
1,4
7,0
10,4
2,8
21,44
43,33
79,0
7,2
18,33
0,1
2,7
1,4
6,14
3,4
0,13
42,66
6,0
9,9
43,20
7,33
69,78
9,0
82,134
6,4
1,0
13,6
5,6
81,187
17,52
2,2
3,10
59,58
147,183
10,24
6,13
0,1
3,4
39,78
3,7
1,0
6,3
11,22
3,11
21,124
12,7
4,6
4,30
6,7
51,33
6,14
8,47
3,8
11,21
11,1
35,95
14,20
17,109
3,13
16,50
3,1
9,16
6,5
1,8
36,69
12,23
57,110
19,66
17,14
2,0
3,0
3,3
2,4
10,7
4,1
4,9
3,2
26,64
2,0
17,15
2,2
43,40
0,6
3,1
55,81
2,4
5,4
4,6
2,0
1,6
8,5
1,0
0,1
103,66
9,16
6,3
49,31
1,4
78,88
3,0
1,6
37,111
2,0
8,1
3,21
56,137
3,4
36,80
7,17
4,13
6,13
5,33
50,165
6,7
5,1
0,2
2,0
53,104
14,21
6,0
9,7
2,12
12,12
3,21
5,11
1,8
0,4
1,3
20,5
1,6
3,0
7,9
42,113
3,0
24,9
10,39
1,0
9,16
39,42
19,117
7,14
0,5
1,4
34,25
36,23
17,22
7,14
2,4
16,6
27,80
3,11
2,0
46,68
3,0
4,0
69,71
1,54
11,18
8,14
5,0
20,98
2,4
37,29
10,66
26,7
22,46
0,2
10,28
36,50
31,53
10,0
55,0
35,52
2,0
9,4
1,6
4,2
1,6
9,1
6,4
25,5
1,0
5,15
6,3
20,107
0,15
10,9
9,0
42,80
1,0
1,44
1,7
85,89
4,0
4,1
4,0
3,4
39,48
8,2
9,6
86,133
31,29
0,2
21,15
0,7
7,0
19,27
8,81
1,0
57,98
11,4
6,3
1,0
0,1
0,1
4,0
24,25
93,77
100,148
41,41
14,15
71,141
3,0
3,14
3,6
5,7
15,67
2,0
6,0
8,2
2,0
18,18
5,0
10,1
38,40
50,51
4,4
8,2
0,1
19,30
1,6
7,0
0,23
74,89
7,11
4,5
42,2
95,198
40,29
6,37
29,8
34,25
6,7
1,0
22,39
21,4
4,1
37,0
4,7
4,2
28,47
10,6
8,5
4,8
65,85
2,4
46,91
4,0
17,22
79,114
2,0
2,0
22,54
3,1
1,5
19,19
4,5
76,97
42,60
3,10
1,4
2,7
7,3
9,48
18,99
22,48
3,2
101,163
5,2
13,14
7,9
3,2
122,122
22,28
18,18
23,24
0,5
1,7
3,15
3,14
48,134
60,85
59,56
3,0
10,17
48,77
1,6
29,21
1,0
11,19
81,39
37,77
2,2
10,66
8,1
74,0
1,3
6,13
16,74
8,0
1,0
41,52
35,20
2,4
59,93
11,18
1,2
5,22
6,0
49,87
5,0
1,2
12,22
5,6
28,69
5,0
57,53
5,3
45,33
49,37
2,8
14,10
3,0
15,15
3,3
7,3
13,15
71,77
13,14
0,1
13,29
62,133
38,70
10,11
1,6
16,65
2,0
4,7
26,51
44,102
0,11
0,1
5,0
5,14
70,87
8,0
3,3
62,28
9,1
48,89
105,82
5,21
34,26
6,13
4,12
14,2
19,6
64,94
3,8
27,80
88,186
2,0
3,10
17,0
46,1
31,27
1,2
69,148
4,0
10,0
24,0
35,22
10,17
43,40
4,5
24,82
27,80
1,21
4,41
9,4
56,104
1,6
6,13
22,17
4,13
15,22
79,101
30,39
36,17
25,84
0,5
3,0
0,13
34,64
10,6
3,9
4,9
6,24
54,69
70,100
1,20
10,13
6,0
1,0
6,16
34,25
3,52
0,9
3,7
16,19
1,0
39,96
49,108
3,7
1,0
13,16
0,9
4,15
99,90
4,13
24,25
13,31
9,53
17,118
1,0
29,89
44,26
17,22
0,7
2,0
1,6
9,6
8,0
38,148
8,19
21,14
13,10
2,0
52,113
19,25
12,14
1,2
32,18
22,7
3,0
3,39
0,7
3,7
14,0
2,0
40,84
1,5
13,16
9,4
21,0
6,6
4,0
7,0
7,4
19,27
0,2
5,0
6,10
13,7
7,4
2,4
0,5
74,75
4,4
5,5
85,92
2,1
2,11
3,0
2,4
4,12
41,41
66,8
2,6
24,46
4,0
8,10
45,33
5,6
41,35
92,82
3,0
3,6
31,16
0,10
7,6
2,3
7,0
10,15
36,69
21,0
6,1
23,61
17,12
115,160
0,1
2,14
24,19
4,4
64,90
22,11
53,28
7,5
4,2
3,0
32,2
66,32
79,113
2,1
5,2
3,25
8,15
14,1
4,5
1,6
0,5
40,42
41,36
10,15
1,0
9,3
14,20
5,8
73,34
47,73
31,84
22,85
3,1
12,15
4,10
29,44
58,50
42,85
5,11
1,6
1,0
6,7
2,22
25,193
1,0
13,49
0,1
20,13
0,8
1,5
25,40
0,7
15,17
59,124
6,3
22,18
5,0
3,0
2,0
34,28
8,7
8,13
2,1
47,85
22,31
6,0
0,1
2,1
44,40
3,5
13,7
32,62
153,117
19,47
4,0
53,37
5,3
29,20
4,9
4,25
57,0
38,35
1,0
6,11
75,107
62,148
4,1
9,53
77,154
85,89
30,23
65,69
1,6
1,4
12,18
3,8
17,11
8,12
25,21
13,14
13,12
34,56
13,25
8,0
2,0
55,123
12,0
5,6
3,4
3,6
3,1
61,67
8,13
49,49
10,19
2,0
4,2
14,0
5,0
1,1
69,119
64,76
8,10
4,0
2,0
115,216
34,54
44,50
9,14
0,1
2,18
45,117
0,2
1,4
1,0
8,10
6,12
3,3
3,6
10,1
4,2
8,7
56,79
0,7
12,7
87,98
34,67
8,2
7,12
6,5
86,178
6,0
86,74
31,29
5,22
1,7
2,9
4,0
25,5
3,0
10,26
8,7
2,9
3,2
6,15
1,0
13,3
36,64
0,1
136,131
55,117
4,50
52,64
98,83
4,14
4,5
26,68
2,5
2,3
47,84
59,49
19,95
91,67
1,0
8,73
3,6
19,0
12,5
7,13
4,14
1,6
3,4
3,3
0,3
0,1
0,1
35,69
4,0
8,75
1,6
25,5
23,75
0,1
18,31
1,0
3,2
2,4
3,1
15,20
2,0
20,52
23,29
3,2
6,2
21,31
60,63
3,10
1,6
64,94
3,0
45,32
1,4
16,19
27,9
7,0
7,11
2,11
2,9
6,62
2,10
0,6
37,58
2,3
11,0
2,6
9,9
36,26
1,0
0,2
6,0
0,3
2,1
47,31
28,62
8,0
1,8
8,8
2,8
7,4
0,2
5,10
3,0
14,20
65,77
1,0
3,2
0,13
1,6
34,41
15,10
5,17
4,0
8,10
3,0
5,9
4,0
6,55
1,3
1,6
12,13
83,33
1,6
54,169
3,4
5,4
48,99
64,167
0,4
65,157
2,0
1,1
52,37
0,5
1,6
6,3
16,24
2,4
0,5
39,46
11,1
14,0
10,0
2,11
59,58
2,2
49,58
3,1
105,152
0,1
1,0
8,4
34,139
13,16
4,4
18,7
1,6
10,41
2,0
103,90
18,33
29,89
9,13
65,95
6,2
28,50
98,62
6,4
48,30
49,46
26,37
64,94
44,25
53,113
19,59
6,0
6,6
4,10
1,2
72,102
16,19
121,126
33,38
1,0
1,0
49,53
11,17
84,86
9,6
3,0
5,38
3,7
15,51
8,0
9,8
6,14
28,23
2,7
26,67
14,12
4,9
59,45
25,68
1,4
3,0
7,3
11,6
4,9
6,7
4,4
18,25
16,24
46,11
4,7
69,107
26,15
6,0
9,16
4,7
0,3
2,0
2,0
10,6
5,4
7,5
6,0
2,4
9,17
2,4
0,7
3,2
12,7
58,126
27,25
5,0
3,6
1,0
0,1
47,127
4,3
3,3
3,1
3,3
9,0
3,1
10,5
6,6
2,18
65,103
3,0
78,197
2,0
42,20
26,0
2,4
4,4
8,3
42,145
33,52
21,16
1,0
2,2
64,109
6,9
6,15
1,0
26,42
16,19
28,66
64,94
32,0
28,66
3,6
106,181
7,5
4,0
3,3
13,18
56,43
4,13
44,50
6,3
3,1
2,3
7,6
0,2
39,79
25,78
66,96
6,13
28,23
44,134
7,13
41,41
86,146
4,3
6,18
1,14
10,28
1,5
2,7
1,0
17,20
6,0
3,0
26,1
0,4
70,87
2,8
1,0
2,8
2,4
2,10
12,22
1,6
5,10
25,112
0,4
41,111
56,14
34,28
65,97
50,85
1,6
32,62
5,10
4,5
33,28
35,101
15,10
7,5
10,8
22,6
4,1
5,0
6,13
5,0
3,0
3,0
29,89
31,90
1,0
50,85
0,1
9,14
11,9
79,44
14,19
51,83
40,24
48,86
1,6
5,6
81,93
1,2
4,1
1,8
9,13
0,1
3,5
1,0
13,14
1,6
2,0
38,9
47,68
53,123
50,11
14,5
12,5
4,5
12,7
25,16
5,18
8,32
61,83
75,50
9,17
4,0
56,105
5,15
11,14
4,0
89,150
5,2
35,4
2,2
0,7
13,0
20,5
26,56
10,20
2,2
5,4
15,0
7,10
10,11
14,13
8,0
2,0
3,0
24,105
1,6
0,1
8,21
38,46
0,7
1,3
6,15
0,6
7,5
38,0
23,0
5,6
9,14
20,38
1,46
5,0
5,31
4,0
35,54
0,8
142,110
2,0
9,19
1,6
2,0
13,50
0,14
0,2
33,28
1,6
1,0
5,6
9,11
56,0
7,15
19,27
10,53
3,0
28,38
0,3
8,10
2,3
0,4
43,47
28,20
63,95
3,0
72,44
13,14
8,10
32,0
2,3
9,62
4,5
94,131
24,61
59,0
41,59
26,2
1,4
3,1
16,22
4,0
31,68
75,62
42,7
6,0
7,18
1,1
3,1
9,9
1,0
10,21
30,3
7,0
6,16
24,0
34,27
7,0
20,20
2,13
40,0
1,1
6,2
59,157
1,3
1,4
4,5
8,32
11,16
8,22
10,14
3,2
3,3
1,0
2,0
1,6
7,9
22,59
1,0
4,0
4,6
8,3
12,12
3,0
19,18
1,10
22,9
90,126
44,44
6,5
1,1
16,13
3,0
4,1
9,13
16,7
2,4
0,4
3,5
26,25
1,0
14,20
22,61
4,6
12,9
14,82
5,0
12,22
3,0
89,92
7,0
1,6
3,14
4,28
4,8
9,4
1,0
4,7
14,34
3,10
6,1
87,101
19,31
1,5
97,4
2,53
12,14
4,1
8,9
7,14
8,15
2,1
1,6
27,53
73,35
9,14
5,22
1,4
3,0
48,107
54,65
1,0
0,5
33,51
28,3
7,5
11,14
35,75
3,1
3,12
1,0
8,10
5,7
40,56
6,4
86,68
29,4
34,25
25,79
8,1
6,17
1,11
41,7
0,6
10,0
6,0
10,10
12,15
8,19
36,111
19,27
3,0
2,6
60,118
66,32
0,1
1,0
0,1
6,1
7,10
5,4
4,0
3,3
2,11
10,0
20,27
1,0
54,40
0,7
36,77
2,11
5,7
106,70
19,12
0,9
6,23
6,7
35,73
49,88
4,5
23,93
2,16
32,70
0,2
17,9
75,109
0,11
5,13
7,68
5,1
7,11
0,5
13,11
6,17
2,4
2,8
9,7
5,0
44,22
55,21
50,35
6,0
6,0
6,18
39,106
2,3
36,26
7,3
32,102
13,5
2,3
31,29
13,24
1,6
9,8
5,1
5,10
14,1
1,5
2,9
1,0
13,14
0,26
2,0
5,6
9,16
14,27
13,14
0,11
2,0
1,6
20,107
3,0
57,45
11,13
1,6
67,71
2,0
4,2
11,7
5,0
79,101
31,55
3,2
8,20
2,4
25,0
39,2
19,58
1,7
11,23
11,10
38,25
7,18
6,24
25,15
5,0
33,64
1,4
4,0
76,89
19,37
12,0
9,19
0,1
14,51
9,0
20,88
6,98
0,17
8,8
73,64
30,38
51,131
16,5
3,1
20,33
7,3
3,12
39,85
44,22
80,16
5,0
4,25
38,62
53,61
3,6
38,1
1,12
11,18
16,69
6,16
36,71
5,4
1,0
1,0
3,1
18,14
1,6
35,0
32,0
45,129
9,14
89,101
8,25
15,20
23,53
7,2
31,49
3,2
5,3
33,85
8,0
19,66
55,45
18,17
19,30
22,18
4,10
47,98
5,1
6,5
1,6
45,131
4,2
10,7
1,0
3,2
2,1
26,2
11,20
2,4
1,4
132,144
36,25
33,10
10,15
0,7
1,0
36,26
8,7
2,6
5,0
15,10
27,53
70,49
9,9
13,11
16,19
4,0
3,9
1,4
1,0
27,53
2,4
2,9
12,13
3,0
2,0
6,8
53,137
27,6
4,0
11,8
10,12
73,115
0,15
6,10
1,0
7,2
7,0
12,9
2,0
29,89
18,113
65,141
13,8
4,0
2,1
4,29
0,3
22,8
2,8
12,38
1,6
53,80
1,0
4,2
13,7
21,36
30,35
3,3
0,1
1,7
1,4
7,10
2,1
41,41
8,12
1,0
48,21
0,5
0,2
31,32
2,0
3,12
2,0
9,0
5,11
0,1
4,0
4,10
6,0
0,8
2,16
30,29
13,9
1,11
26,43
32,31
8,6
4,3
9,8
9,0
45,83
9,6
3,12
18,8
6,7
7,14
38,88
50,59
3,107
12,14
12,22
2,3
7,13
10,18
2,10
37,8
5,11
1,6
40,58
0,3
52,52
9,14
7,0
14,8
82,174
5,0
5,0
3,0
1,0
5,0
11,14
1,0
2,0
0,1
8,0
45,6
28,27
31,68
2,0
29,7
0,2
1,4
3,9
5,6
13,7
10,15
1,0
1,6
57,53
3,5
4,8
44,119
33,31
2,1
3,23
4,6
20,38
2,10
4,8
1,5
4,2
5,5
72,154
0,2
1,6
9,10
127,140
1,5
2,44
3,0
3,5
4,13
36,155
92,127
7,13
5,0
10,21
19,17
25,53
77,133
5,8
44,22
2,14
12,7
12,73
9,16
9,4
4,0
10,7
6,0
4,0
12,38
1,0
5,4
7,14
12,33
31,158
6,3
1,0
1,6
5,12
2,6
7,64
3,5
27,52
6,0
31,125
51,93
39,91
3,0
33,11
6,4
15,7
19,59
51,59
5,2
2,3
5,10
36,130
6,14
13,46
3,0
5,16
58,103
5,0
2,9
1,6
2,3
1,10
37,47
35,50
1,0
6,2
2,14
16,120
13,18
1,0
7,0
0,13
34,25
7,13
1,1
0,4
0,6
16,19
9,23
4,6
6,14
4,5
2,6
1,0
5,1
3,9
24,21
5,12
8,1
76,142
2,4
0,1
12,16
3,11
47,25
36,69
10,5
2,2
14,26
2,6
1,12
3,11
2,3
3,3
4,0
16,6
6,47
5,29
38,78
69,101
65,94
31,77
10,39
2,2
41,57
4,7
5,16
50,56
4,10
2,2
2,0
29,56
10,0
17,45
0,2
1,0
81,142
3,0
3,13
2,3
3,5
42,71
1,8
52,106
2,2
7,5
22,46
69,127
36,69
2,10
87,63
104,208
4,4
3,0
5,10
29,133
9,8
3,3
6,13
0,5
35,93
1,6
8,16
0,4
13,26
1,4
0,1
9,16
5,5
85,94
101,130
0,3
2,1
3,0
8,8
100,119
33,95
2,9
2,4
5,13
3,1
53,75
4,3
23,105
24,35
2,0
27,57
2,0
0,5
16,19
71,72
60,26
3,5
29,43
0,5
4,31
1,2
12,14
92,54
26,117
3,4
4,0
4,7
1,6
6,12
46,0
1,0
2,3
1,6
7,2
2,0
41,57
6,0
77,113
9,5
11,8
116,124
1,0
44,22
2,1
9,14
2,5
5,31
10,11
4,14
15,22
13,14
8,52
0,1
16,19
4,13
9,6
12,7
13,6
1,6
2,3
2,0
56,79
3,9
4,3
6,13
9,0
0,1
12,46
2,0
1,9
2,30
32,6
80,58
5,14
5,10
94,97
74,0
115,127
15,0
3,12
2,1
1,6
11,16
1,6
1,0
4,4
81,112
4,8
53,104
3,0
13,20
0,10
1,6
16,25
3,2
32,44
7,7
10,20
63,41
63,147
4,13
13,55
40,58
2,10
6,1
3,10
3,17
45,33
5,4
3,3
53,109
5,2
47,150
3,1
1,0
0,13
3,0
40,17
1,3
60,131
16,22
32,62
34,28
12,4
12,7
9,13
46,21
0,2
9,11
32,62
1,2
3,12
4,0
5,11
13,55
4,3
1,8
55,119
1,0
66,83
4,0
5,0
1,17
4,3
3,0
2,11
10,12
9,16
5,9
9,16
1,6
2,0
18,19
34,25
1,6
9,14
12,22
28,76
1,1
2,0
87,150
4,0
0,1
65,81
0,2
18,0
3,0
2,2
29,2
4,10
1,0
7,0
10,18
1,6
35,29
6,8
49,29
5,2
2,8
10,0
28,58
94,75
18,25
9,16
1,6
10,8
6,0
56,39
0,2
10,20
5,1
1,5
37,36
6,7
3,9
15,0
5,0
78,103
6,26
3,0
4,5
45,33
6,7
15,37
1,6
4,7
6,15
10,3
1,1
3,70
33,10
16,0
25,29
4,15
9,0
3,0
26,5
2,0
3,0
0,1
10,11
35,111
5,0
8,13
10,10
7,16
4,32
5,5
10,16
3,0
45,46
5,6
100,28
2,0
13,14
7,9
26,18
13,7
7,7
23,47
48,119
0,3
2,0
60,75
3,5
3,16
65,77
5,10
5,12
53,178
82,127
2,0
3,6
4,7
9,9
6,3
19,19
1,2
5,0
36,56
4,15
1,6
7,6
14,7
34,46
34,25
6,20
45,143
6,12
6,5
0,5
2,12
0,4
59,119
3,12
33,35
54,101
11,10
1,0
56,90
5,12
47,5
9,8
4,1
4,0
1,8
23,13
38,95
2,1
6,8
7,0
9,17
34,54
43,68
0,2
10,6
10,0
13,25
17,110
58,3
2,46
2,3
2,12
68,116
23,34
0,4
3,6
4,1
8,5
77,135
66,135
5,2
9,12
1,2
8,13
35,38
87,172
1,0
133,206
96,71
2,4
13,15
2,8
77,127
8,18
24,24
41,29
2,0
3,6
8,7
8,9
6,1
5,0
0,13
2,5
37,130
44,22
43,5
47,163
1,0
17,7
19,62
54,64
1,6
2,3
1,0
0,18
4,84
5,7
2,8
1,0
60,45
5,9
10,22
79,175
2,4
4,0
11,1
2,14
51,104
86,187
49,37
6,0
2,4
5,1
17,0
32,102
5,4
18,33
2,2
83,117
3,0
2,0
4,0
16,28
9,16
8,10
4,0
75,77
15,55
6,28
6,14
5,7
3,4
20,0
51,116
4,7
5,6
31,29
1,3
1,1
3,5
53,151
10,0
42,114
1,0
6,14
16,20
28,108
10,56
16,6
2,2
0,3
0,3
0,1
12,14
6,5
7,63
45,56
54,103
17,17
59,104
2,4
3,1
36,69
3,7
2,0
2,0
7,7
6,8
0,6
2,0
1,0
0,3
52,139
7,10
1,5
0,4
11,12
3,13
5,19
10,17
100,108
0,4
53,92
6,3
41,88
3,0
14,19
79,90
5,4
1,4
1,0
4,0
2,0
3,5
1,6
0,1
28,7
25,62
24,28
25,73
12,31
12,14
3,6
21,0
2,9
5,0
1,6
2,9
19,84
92,138
3,0
59,109
13,7
6,26
2,2
64,94
2,0
9,0
15,8
1,0
30,55
3,6
35,0
13,8
4,7
85,11
2,2
2,14
0,8
3,7
2,0
7,14
122,121
5,10
6,16
54,59
63,95
11,19
6,1
36,26
10,41
8,3
66,35
5,0
13,19
33,30
10,20
0,1
3,0
8,81
15,12
9,8
14,3
38,86
5,1
25,12
10,9
0,2
1,2
16,4
1,0
2,0
3,8
34,36
11,9
33,58
9,14
40,40
4,0
3,5
6,0
74,117
7,13
11,51
23,42
16,19
3,21
3,0
2,0
56,24
38,43
7,13
3,0
1,0
7,78
27,80
15,51
14,9
6,3
0,2
0,1
7,7
2,0
13,13
11,18
4,4
15,14
45,113
1,18
5,11
2,14
6,14
0,22
3,5
15,20
10,16
0,2
6,0
2,0
4,10
0,2
7,10
1,0
23,33
81,52
4,18
10,7
53,86
2,20
1,3
12,0
7,2
1,4
3,10
1,0
53,0
66,32
18,18
4,18
28,108
38,44
0,8
3,14
15,18
1,0
35,121
17,110
1,0
